pSymbol,pExchSeg,pSymbolName,pTrdSymbol,pOptionType,lLotSize
"109101","nse_fo","ETERNAL","ETERNAL26MAY202.5CE","CE","2425"
"109103","nse_fo","ETERNAL","ETERNAL26MAY205CE","CE","2425"
"109104","nse_fo","ETERNAL","ETERNAL26MAY205PE","PE","2425"
"109112","nse_fo","ETERNAL","ETERNAL26MAY217.5PE","PE","2425"
"109113","nse_fo","ETERNAL","ETERNAL26MAY222.5CE","CE","2425"
"109117","nse_fo","ETERNAL","ETERNAL26MAY227.5CE","CE","2425"
"109119","nse_fo","ETERNAL","ETERNAL26MAY232.5CE","CE","2425"
"109122","nse_fo","ETERNAL","ETERNAL26MAY235PE","PE","2425"
"109125","nse_fo","ETERNAL","ETERNAL26MAY242.5CE","CE","2425"
"109126","nse_fo","ETERNAL","ETERNAL26MAY242.5PE","PE","2425"
"109137","nse_fo","ETERNAL","ETERNAL26MAY262.5CE","CE","2425"
"109138","nse_fo","ETERNAL","ETERNAL26MAY262.5PE","PE","2425"
"109143","nse_fo","JSWENERGY","JSWENERGY26JUN525CE","CE","1000"
"109153","nse_fo","HINDALCO","HINDALCO26MAY640PE","PE","700"
"109156","nse_fo","ETERNAL","ETERNAL26MAY272.5PE","PE","2425"
"109157","nse_fo","ETERNAL","ETERNAL26MAY275CE","CE","2425"
"109183","nse_fo","JSWENERGY","JSWENERGY26JUN535PE","PE","1000"
"109187","nse_fo","HINDALCO","HINDALCO26MAY700PE","PE","700"
"109192","nse_fo","HINDALCO","HINDALCO26MAY760CE","CE","700"
"109196","nse_fo","HINDALCO","HINDALCO26MAY780PE","PE","700"
"109218","nse_fo","JSWENERGY","JSWENERGY26JUN565PE","PE","1000"
"109242","nse_fo","JSWENERGY","JSWENERGY26JUN605PE","PE","1000"
"109243","nse_fo","JSWENERGY","JSWENERGY26JUN615CE","CE","1000"
"109253","nse_fo","ETERNAL","ETERNAL26MAY277.5PE","PE","2425"
"109258","nse_fo","ETERNAL","ETERNAL26MAY285PE","PE","2425"
"109259","nse_fo","ETERNAL","ETERNAL26MAY287.5CE","CE","2425"
"109260","nse_fo","ETERNAL","ETERNAL26MAY287.5PE","PE","2425"
"109272","nse_fo","ETERNAL","ETERNAL26MAY297.5PE","PE","2425"
"109275","nse_fo","ETERNAL","ETERNAL26MAY315CE","CE","2425"
"109300","nse_fo","JSWENERGY","JSWENERGY26JUL360CE","CE","1075"
"109301","nse_fo","JSWENERGY","JSWENERGY26JUL360PE","PE","1075"
"110329","nse_fo","JUBLFOOD","JUBLFOOD26JUL520PE","PE","1250"
"110340","nse_fo","JUBLFOOD","JUBLFOOD26JUL540PE","PE","1250"
"110346","nse_fo","JUBLFOOD","JUBLFOOD26JUL570CE","CE","1250"
"110356","nse_fo","JUBLFOOD","JUBLFOOD26JUL620CE","CE","1250"
"110360","nse_fo","JUBLFOOD","JUBLFOOD26JUL630CE","CE","1250"
"110366","nse_fo","FEDERALBNK","FEDERALBNK26JUN205CE","CE","2500"
"110369","nse_fo","FEDERALBNK","FEDERALBNK26JUN210PE","PE","2500"
"110370","nse_fo","FEDERALBNK","FEDERALBNK26JUN215CE","CE","2500"
"110377","nse_fo","FEDERALBNK","FEDERALBNK26JUN230CE","CE","2500"
"110383","nse_fo","KALYANKJIL","KALYANKJIL26JUN250CE","CE","1175"
"110384","nse_fo","KALYANKJIL","KALYANKJIL26JUN250PE","PE","1175"
"110385","nse_fo","KALYANKJIL","KALYANKJIL26JUN295CE","CE","1175"
"110392","nse_fo","KALYANKJIL","KALYANKJIL26JUN305CE","CE","1175"
"100699","nse_fo","HYUNDAI","HYUNDAI26JUN2180CE","CE","275"
"100704","nse_fo","HYUNDAI","HYUNDAI26JUN2260CE","CE","275"
"100706","nse_fo","HYUNDAI","HYUNDAI26JUN2300CE","CE","275"
"100709","nse_fo","HYUNDAI","HYUNDAI26JUN2340PE","PE","275"
"100724","nse_fo","HYUNDAI","HYUNDAI26JUN2440PE","PE","275"
"100729","nse_fo","HYUNDAI","HYUNDAI26JUN2600CE","CE","275"
"100761","nse_fo","HYUNDAI","HYUNDAI26JUL1720CE","CE","275"
"100774","nse_fo","HYUNDAI","HYUNDAI26JUL1960CE","CE","275"
"100789","nse_fo","HYUNDAI","HYUNDAI26JUL2200PE","PE","275"
"100822","nse_fo","CIPLA","CIPLA26JUN1380CE","CE","375"
"100829","nse_fo","CIPLA","CIPLA26JUN1440PE","PE","375"
"100838","nse_fo","ICICIBANK","ICICIBANK26JUN820PE","PE","700"
"100839","nse_fo","CIPLA","CIPLA26JUN1520PE","PE","375"
"100847","nse_fo","ICICIBANK","ICICIBANK26JUN970CE","CE","700"
"100881","nse_fo","ICICIBANK","ICICIBANK26JUN1310CE","CE","700"
"100884","nse_fo","ICICIBANK","ICICIBANK26JUN1330PE","PE","700"
"100895","nse_fo","ICICIBANK","ICICIBANK26JUN1430CE","CE","700"
"100899","nse_fo","ICICIBANK","ICICIBANK26JUN1450PE","PE","700"
"100900","nse_fo","ICICIBANK","ICICIBANK26JUN1470CE","CE","700"
"100916","nse_fo","ICICIBANK","ICICIBANK26JUN1530CE","CE","700"
"100924","nse_fo","ICICIBANK","ICICIBANK26JUN1570PE","PE","700"
"100925","nse_fo","ICICIBANK","ICICIBANK26JUN1590CE","CE","700"
"100932","nse_fo","CIPLA","CIPLA26JUN1800CE","CE","375"
"100952","nse_fo","COALINDIA","COALINDIA26MAY660CE","CE","1350"
"100957","nse_fo","COALINDIA","COALINDIA26JUN300PE","PE","1350"
"100958","nse_fo","COALINDIA","COALINDIA26JUN310CE","CE","1350"
"100962","nse_fo","ICICIBANK","ICICIBANK26JUN1610PE","PE","700"
"100963","nse_fo","ICICIBANK","ICICIBANK26JUN1630CE","CE","700"
"100996","nse_fo","COALINDIA","COALINDIA26JUN380PE","PE","1350"
"100997","nse_fo","COALINDIA","COALINDIA26JUN390CE","CE","1350"
"101000","nse_fo","COALINDIA","COALINDIA26JUN400PE","PE","1350"
"101001","nse_fo","COALINDIA","COALINDIA26JUN410CE","CE","1350"
"101004","nse_fo","COALINDIA","COALINDIA26JUN420PE","PE","1350"
"101010","nse_fo","COALINDIA","COALINDIA26JUN450PE","PE","1350"
"101031","nse_fo","EXIDEIND","EXIDEIND26MAY240PE","PE","1800"
"101037","nse_fo","EXIDEIND","EXIDEIND26MAY255PE","PE","1800"
"101046","nse_fo","EXIDEIND","EXIDEIND26MAY275CE","CE","1800"
"101048","nse_fo","EXIDEIND","EXIDEIND26MAY280CE","CE","1800"
"101050","nse_fo","COALINDIA","COALINDIA26JUN490PE","PE","1350"
"101053","nse_fo","EXIDEIND","EXIDEIND26MAY285PE","PE","1800"
"101056","nse_fo","COALINDIA","COALINDIA26JUN510PE","PE","1350"
"101088","nse_fo","COALINDIA","COALINDIA26JUN550PE","PE","1350"
"101122","nse_fo","ICICIBANK","ICICIBANK26JUL880PE","PE","700"
"101137","nse_fo","EXIDEIND","EXIDEIND26MAY315PE","PE","1800"
"101145","nse_fo","EXIDEIND","EXIDEIND26MAY335PE","PE","1800"
"101147","nse_fo","EXIDEIND","EXIDEIND26MAY340PE","PE","1800"
"101148","nse_fo","EXIDEIND","EXIDEIND26MAY345CE","CE","1800"
"101153","nse_fo","EXIDEIND","EXIDEIND26MAY355PE","PE","1800"
"101156","nse_fo","EXIDEIND","EXIDEIND26MAY365CE","CE","1800"
"101189","nse_fo","ICICIBANK","ICICIBANK26JUL1040PE","PE","700"
"101214","nse_fo","ICICIBANK","ICICIBANK26JUL1120CE","CE","700"
"101218","nse_fo","ICICIBANK","ICICIBANK26JUL1160CE","CE","700"
"101228","nse_fo","ICICIBANK","ICICIBANK26JUL1240PE","PE","700"
"101230","nse_fo","EXIDEIND","EXIDEIND26MAY385CE","CE","1800"
"101235","nse_fo","EXIDEIND","EXIDEIND26MAY395PE","PE","1800"
"101253","nse_fo","ICICIBANK","ICICIBANK26JUL1300CE","CE","700"
"101265","nse_fo","ICICIBANK","ICICIBANK26JUL1420CE","CE","700"
"101310","nse_fo","ICICIBANK","ICICIBANK26JUL1640PE","PE","700"
"101368","nse_fo","ICICIBANK","ICICIBANK26JUL1680PE","PE","700"
"101382","nse_fo","ICICIBANK","ICICIBANK26JUL1800PE","PE","700"
"101384","nse_fo","ICICIBANK","ICICIBANK26JUL1840PE","PE","700"
"101387","nse_fo","ICICIGI","ICICIGI26JUN920CE","CE","325"
"101395","nse_fo","ICICIGI","ICICIGI26JUN1340CE","CE","325"
"101414","nse_fo","ICICIGI","ICICIGI26JUN1420CE","CE","325"
"101423","nse_fo","ICICIGI","ICICIGI26JUN1540PE","PE","325"
"101431","nse_fo","ICICIGI","ICICIGI26JUN1700PE","PE","325"
"101437","nse_fo","ICICIGI","ICICIGI26JUN1740CE","CE","325"
"101464","nse_fo","ICICIGI","ICICIGI26JUN2260PE","PE","325"
"101476","nse_fo","ICICIGI","ICICIGI26JUL1160CE","CE","325"
"101489","nse_fo","ICICIGI","ICICIGI26JUL1400CE","CE","325"
"101491","nse_fo","ICICIGI","ICICIGI26JUL1440CE","CE","325"
"101541","nse_fo","COCHINSHIP","COCHINSHIP26MAY1280PE","PE","400"
"101546","nse_fo","ICICIGI","ICICIGI26JUL1600PE","PE","325"
"101563","nse_fo","COCHINSHIP","COCHINSHIP26MAY1460CE","CE","400"
"101564","nse_fo","COCHINSHIP","COCHINSHIP26MAY1460PE","PE","400"
"103863","nse_fo","INDHOTEL","INDHOTEL26JUL790CE","CE","1000"
"103871","nse_fo","DABUR","DABUR26MAY250PE","PE","1250"
"103898","nse_fo","INDHOTEL","INDHOTEL26JUL810CE","CE","1000"
"103899","nse_fo","INDHOTEL","INDHOTEL26JUL810PE","PE","1000"
"103911","nse_fo","INDHOTEL","INDHOTEL26JUL880CE","CE","1000"
"103923","nse_fo","DABUR","DABUR26MAY415CE","CE","1250"
"103948","nse_fo","GODREJCP","GODREJCP26MAY880CE","CE","500"
"103951","nse_fo","GODREJCP","GODREJCP26MAY900PE","PE","500"
"103955","nse_fo","DABUR","DABUR26MAY445CE","CE","1250"
"103964","nse_fo","DABUR","DABUR26MAY465PE","PE","1250"
"103969","nse_fo","INDIANB","INDIANB26JUN770PE","PE","1000"
"103971","nse_fo","INDIANB","INDIANB26JUN790PE","PE","1000"
"103972","nse_fo","INDIANB","INDIANB26JUN810CE","CE","1000"
"103974","nse_fo","INDIANB","INDIANB26JUN810PE","PE","1000"
"103975","nse_fo","INDIANB","INDIANB26JUN830CE","CE","1000"
"103978","nse_fo","INDIANB","INDIANB26JUN850PE","PE","1000"
"103980","nse_fo","DABUR","DABUR26MAY485PE","PE","1250"
"103981","nse_fo","INDIANB","INDIANB26JUN870PE","PE","1000"
"103984","nse_fo","INDIANB","INDIANB26JUN910CE","CE","1000"
"103995","nse_fo","INDIANB","INDIANB26JUN1010PE","PE","1000"
"103999","nse_fo","INDIANB","INDIANB26JUN1050PE","PE","1000"
"104000","nse_fo","INDIANB","INDIANB26JUN1070CE","CE","1000"
"104009","nse_fo","INDIANB","INDIANB26JUN1150PE","PE","1000"
"104021","nse_fo","DABUR","DABUR26MAY525PE","PE","1250"
"104044","nse_fo","INDIANB","INDIANB26JUL760CE","CE","1000"
"104045","nse_fo","INDIANB","INDIANB26JUL760PE","PE","1000"
"104059","nse_fo","INDIANB","INDIANB26JUL900PE","PE","1000"
"104069","nse_fo","INDIANB","INDIANB26JUL1000PE","PE","1000"
"104079","nse_fo","GODREJCP","GODREJCP26MAY980CE","CE","500"
"104093","nse_fo","GODREJCP","GODREJCP26MAY1000PE","PE","500"
"104094","nse_fo","GODREJCP","GODREJCP26MAY1020CE","CE","500"
"104098","nse_fo","GODREJCP","GODREJCP26MAY1060CE","CE","500"
"104100","nse_fo","GODREJCP","GODREJCP26MAY1080CE","CE","500"
"104103","nse_fo","GODREJCP","GODREJCP26MAY1100PE","PE","500"
"104105","nse_fo","GODREJCP","GODREJCP26MAY1120PE","PE","500"
"104109","nse_fo","GODREJCP","GODREJCP26MAY1160PE","PE","500"
"104120","nse_fo","GODREJCP","GODREJCP26MAY1280CE","CE","500"
"104121","nse_fo","GODREJCP","GODREJCP26MAY1280PE","PE","500"
"104124","nse_fo","INDIANB","INDIANB26JUL1100CE","CE","1000"
"104139","nse_fo","INDIGO","INDIGO26JUN2900PE","PE","150"
"104142","nse_fo","INDIGO","INDIGO26JUN3350CE","CE","150"
"104156","nse_fo","INDIGO","INDIGO26JUN3650CE","CE","150"
"104158","nse_fo","INDIGO","INDIGO26JUN3750CE","CE","150"
"104194","nse_fo","GODREJCP","GODREJCP26MAY1340PE","PE","500"
"104231","nse_fo","INDIGO","INDIGO26JUN3950PE","PE","150"
"104233","nse_fo","GODREJCP","GODREJCP26MAY1400PE","PE","500"
"104241","nse_fo","GODREJCP","GODREJCP26MAY1480PE","PE","500"
"104279","nse_fo","DABUR","DABUR26JUN260PE","PE","1250"
"104283","nse_fo","INDIGO","INDIGO26JUN4950CE","CE","150"
"104284","nse_fo","INDIGO","INDIGO26JUN4950PE","PE","150"
"104295","nse_fo","INDIGO","INDIGO26JUN5550CE","CE","150"
"104307","nse_fo","INDIGO","INDIGO26JUL3000CE","CE","150"
"104316","nse_fo","INDIGO","INDIGO26JUL3300PE","PE","150"
"104317","nse_fo","INDIGO","INDIGO26JUL3400CE","CE","150"
"104318","nse_fo","INDIGO","INDIGO26JUL3400PE","PE","150"
"104326","nse_fo","INDIGO","INDIGO26JUL3800PE","PE","150"
"104340","nse_fo","INDIGO","INDIGO26JUL4400PE","PE","150"
"104345","nse_fo","INDIGO","INDIGO26JUL4700CE","CE","150"
"104349","nse_fo","DABUR","DABUR26JUN310CE","CE","1250"
"104358","nse_fo","DABUR","DABUR26JUN340PE","PE","1250"
"104362","nse_fo","DABUR","DABUR26JUN360PE","PE","1250"
"104364","nse_fo","DABUR","DABUR26JUN370PE","PE","1250"
"104367","nse_fo","DABUR","DABUR26JUN390CE","CE","1250"
"104374","nse_fo","DABUR","DABUR26JUN420PE","PE","1250"
"104379","nse_fo","DABUR","DABUR26JUN450CE","CE","1250"
"104385","nse_fo","DABUR","DABUR26JUN480CE","CE","1250"
"104391","nse_fo","DABUR","DABUR26JUN500CE","CE","1250"
"104396","nse_fo","DABUR","DABUR26JUN510PE","PE","1250"
"104428","nse_fo","DABUR","DABUR26JUN580CE","CE","1250"
"104432","nse_fo","INDIGO","INDIGO26JUL5100PE","PE","150"
"104433","nse_fo","INDIGO","INDIGO26JUL5200CE","CE","150"
"104476","nse_fo","DALBHARAT","DALBHARAT26MAY1660PE","PE","325"
"104483","nse_fo","INDIGO","INDIGO26JUL5200PE","PE","150"
"104500","nse_fo","DALBHARAT","DALBHARAT26MAY1900PE","PE","325"
"106934","nse_fo","DLF","DLF26JUN440CE","CE","825"
"106949","nse_fo","DLF","DLF26JUN470CE","CE","825"
"106951","nse_fo","IREDA","IREDA26JUN151PE","PE","3450"
"106999","nse_fo","IREDA","IREDA26JUN169CE","CE","3450"
"107007","nse_fo","DLF","DLF26JUN520PE","PE","825"
"107018","nse_fo","DLF","DLF26JUN570CE","CE","825"
"107021","nse_fo","DLF","DLF26JUN580CE","CE","825"
"107034","nse_fo","IREDA","IREDA26JUL92PE","PE","4525"
"107042","nse_fo","DLF","DLF26JUN610CE","CE","825"
"107052","nse_fo","DLF","DLF26JUN620CE","CE","825"
"107064","nse_fo","DLF","DLF26JUN660CE","CE","825"
"107070","nse_fo","DLF","DLF26JUN720CE","CE","825"
"107078","nse_fo","IREDA","IREDA26JUL116PE","PE","4525"
"107127","nse_fo","DMART","DMART26MAY3450CE","CE","150"
"107129","nse_fo","IREDA","IREDA26JUL126CE","CE","4525"
"107154","nse_fo","IREDA","IREDA26JUL138CE","CE","4525"
"107168","nse_fo","IREDA","IREDA26JUL144PE","PE","4525"
"107169","nse_fo","IREDA","IREDA26JUL146CE","CE","4525"
"107172","nse_fo","IREDA","IREDA26JUL148PE","PE","4525"
"107184","nse_fo","IREDA","IREDA26JUL156PE","PE","4525"
"107192","nse_fo","IREDA","IREDA26JUL164PE","PE","4525"
"107193","nse_fo","IREDA","IREDA26JUL166CE","CE","4525"
"107195","nse_fo","IREDA","IREDA26JUL168CE","CE","4525"
"107218","nse_fo","IRFC","IRFC26JUN77PE","PE","4250"
"107241","nse_fo","IRFC","IRFC26JUN95CE","CE","4250"
"107243","nse_fo","IRFC","IRFC26JUN97CE","CE","4250"
"107263","nse_fo","HDFCAMC","HDFCAMC26MAY1760CE","CE","300"
"107270","nse_fo","DMART","DMART26MAY3550PE","PE","150"
"107276","nse_fo","HDFCAMC","HDFCAMC26MAY2080PE","PE","300"
"107280","nse_fo","HDFCAMC","HDFCAMC26MAY2160PE","PE","300"
"107284","nse_fo","HDFCAMC","HDFCAMC26MAY2240PE","PE","300"
"107294","nse_fo","HDFCAMC","HDFCAMC26MAY2440PE","PE","300"
"107295","nse_fo","HDFCAMC","HDFCAMC26MAY2480CE","CE","300"
"107299","nse_fo","HDFCAMC","HDFCAMC26MAY2560CE","CE","300"
"107303","nse_fo","HDFCAMC","HDFCAMC26MAY2640CE","CE","300"
"107316","nse_fo","HDFCAMC","HDFCAMC26MAY2880PE","PE","300"
"107338","nse_fo","HDFCAMC","HDFCAMC26MAY3320PE","PE","300"
"107340","nse_fo","HDFCAMC","HDFCAMC26MAY3360PE","PE","300"
"107359","nse_fo","HDFCAMC","HDFCAMC26MAY3400CE","CE","300"
"107360","nse_fo","HDFCAMC","HDFCAMC26MAY3400PE","PE","300"
"107366","nse_fo","HDFCAMC","HDFCAMC26MAY3440PE","PE","300"
"107379","nse_fo","IRFC","IRFC26JUN119PE","PE","4250"
"107381","nse_fo","IRFC","IRFC26JUN121PE","PE","4250"
"107383","nse_fo","IRFC","IRFC26JUN123PE","PE","4250"
"107384","nse_fo","IRFC","IRFC26JUN125CE","CE","4250"
"107401","nse_fo","IRFC","IRFC26JUN135CE","CE","4250"
"107408","nse_fo","DMART","DMART26MAY4050CE","CE","150"
"107418","nse_fo","DMART","DMART26MAY4550CE","CE","150"
"107425","nse_fo","DMART","DMART26MAY4850PE","PE","150"
"107429","nse_fo","DMART","DMART26MAY5050PE","PE","150"
"107432","nse_fo","DMART","DMART26MAY5300CE","CE","150"
"107455","nse_fo","DMART","DMART26JUN3300CE","CE","150"
"107492","nse_fo","DMART","DMART26JUN4100PE","PE","150"
"107500","nse_fo","DMART","DMART26JUN4200CE","CE","150"
"107501","nse_fo","DMART","DMART26JUN4200PE","PE","150"
"107522","nse_fo","DMART","DMART26JUN4600CE","CE","150"
"107524","nse_fo","DMART","DMART26JUN4700CE","CE","150"
"107529","nse_fo","IRFC","IRFC26JUL78PE","PE","5425"
"107588","nse_fo","IRFC","IRFC26JUL86PE","PE","5425"
"107598","nse_fo","IRFC","IRFC26JUL96PE","PE","5425"
"107601","nse_fo","DRREDDY","DRREDDY26MAY820PE","PE","625"
"107618","nse_fo","IRFC","IRFC26JUL102PE","PE","5425"
"107632","nse_fo","IRFC","IRFC26JUL116PE","PE","5425"
"107647","nse_fo","IRFC","IRFC26JUL126CE","CE","5425"
"107655","nse_fo","DRREDDY","DRREDDY26MAY1010CE","CE","625"
"107661","nse_fo","DRREDDY","DRREDDY26MAY1030CE","CE","625"
"107663","nse_fo","HDFCBANK","HDFCBANK26MAY700CE","CE","550"
"107678","nse_fo","IRFC","IRFC26JUL130PE","PE","5425"
"107682","nse_fo","DRREDDY","DRREDDY26MAY1130PE","PE","625"
"107687","nse_fo","DRREDDY","DRREDDY26MAY1190CE","CE","625"
"112384","nse_fo","KOTAKBANK","KOTAKBANK26JUL420CE","CE","2000"
"112388","nse_fo","KOTAKBANK","KOTAKBANK26JUL430CE","CE","2000"
"112392","nse_fo","KOTAKBANK","KOTAKBANK26JUL440CE","CE","2000"
"112401","nse_fo","KOTAKBANK","KOTAKBANK26JUL460PE","PE","2000"
"112406","nse_fo","KOTAKBANK","KOTAKBANK26JUL480CE","CE","2000"
"112412","nse_fo","KOTAKBANK","KOTAKBANK26JUL510CE","CE","2000"
"112432","nse_fo","GLENMARK","GLENMARK26MAY1780PE","PE","375"
"112444","nse_fo","KOTAKBANK","KOTAKBANK26JUL540CE","CE","2000"
"112759","nse_fo","GLENMARK","GLENMARK26JUN2000CE","CE","375"
"105595","nse_fo","INFY","INFY26JUL1220PE","PE","400"
"105603","nse_fo","INFY","INFY26JUL1300PE","PE","400"
"105610","nse_fo","DIVISLAB","DIVISLAB26JUN4300CE","CE","100"
"105616","nse_fo","INFY","INFY26JUL1400CE","CE","400"
"105629","nse_fo","HAL","HAL26MAY2900CE","CE","150"
"105631","nse_fo","HAL","HAL26MAY3000CE","CE","150"
"105639","nse_fo","HAL","HAL26MAY3400CE","CE","150"
"105642","nse_fo","HAL","HAL26MAY3500PE","PE","150"
"105650","nse_fo","HAL","HAL26MAY3800CE","CE","150"
"105659","nse_fo","DIVISLAB","DIVISLAB26JUN4600CE","CE","100"
"105663","nse_fo","INFY","INFY26JUL1520CE","CE","400"
"105674","nse_fo","DIVISLAB","DIVISLAB26JUN4700PE","PE","100"
"105695","nse_fo","DIVISLAB","DIVISLAB26JUN5800CE","CE","100"
"105704","nse_fo","DIVISLAB","DIVISLAB26JUN6200PE","PE","100"
"105707","nse_fo","DIVISLAB","DIVISLAB26JUN6400CE","CE","100"
"105719","nse_fo","DIVISLAB","DIVISLAB26JUN7000CE","CE","100"
"105720","nse_fo","DIVISLAB","DIVISLAB26JUN7000PE","PE","100"
"105724","nse_fo","DIVISLAB","DIVISLAB26JUN7200PE","PE","100"
"105729","nse_fo","DIVISLAB","DIVISLAB26JUN7500CE","CE","100"
"105734","nse_fo","DIVISLAB","DIVISLAB26JUN7700PE","PE","100"
"105735","nse_fo","DIVISLAB","DIVISLAB26JUN7800CE","CE","100"
"105737","nse_fo","DIVISLAB","DIVISLAB26JUN8000CE","CE","100"
"105738","nse_fo","DIVISLAB","DIVISLAB26JUN8000PE","PE","100"
"105743","nse_fo","DIVISLAB","DIVISLAB26JUN8600CE","CE","100"
"105752","nse_fo","HAL","HAL26MAY4000PE","PE","150"
"105757","nse_fo","HAL","HAL26MAY4200CE","CE","150"
"105758","nse_fo","INFY","INFY26JUL1560PE","PE","400"
"105767","nse_fo","INFY","INFY26JUL1720CE","CE","400"
"105781","nse_fo","INOXWIND","INOXWIND26JUN85PE","PE","3575"
"105784","nse_fo","INOXWIND","INOXWIND26JUN89CE","CE","3575"
"105785","nse_fo","INOXWIND","INOXWIND26JUN89PE","PE","3575"
"105865","nse_fo","DIXON","DIXON26MAY8300PE","PE","50"
"105868","nse_fo","INOXWIND","INOXWIND26JUN109CE","CE","3575"
"105872","nse_fo","INOXWIND","INOXWIND26JUN113CE","CE","3575"
"105887","nse_fo","INOXWIND","INOXWIND26JUN123CE","CE","3575"
"105897","nse_fo","INOXWIND","INOXWIND26JUN134CE","CE","3575"
"105903","nse_fo","INOXWIND","INOXWIND26JUL72CE","CE","6400"
"105906","nse_fo","HAL","HAL26MAY4900CE","CE","150"
"105921","nse_fo","INOXWIND","INOXWIND26JUL86CE","CE","6400"
"105929","nse_fo","HAL","HAL26MAY5400PE","PE","150"
"105942","nse_fo","INOXWIND","INOXWIND26JUL102PE","PE","6400"
"105964","nse_fo","INOXWIND","INOXWIND26JUL112CE","CE","6400"
"105968","nse_fo","INOXWIND","INOXWIND26JUL116CE","CE","6400"
"105971","nse_fo","INOXWIND","INOXWIND26JUL118PE","PE","6400"
"105973","nse_fo","INOXWIND","INOXWIND26JUL120PE","PE","6400"
"105975","nse_fo","INOXWIND","INOXWIND26JUL122PE","PE","6400"
"105994","nse_fo","IOC","IOC26JUN78PE","PE","4875"
"106028","nse_fo","IOC","IOC26JUN94CE","CE","4875"
"106030","nse_fo","IOC","IOC26JUN109CE","CE","4875"
"106033","nse_fo","IOC","IOC26JUN111PE","PE","4875"
"106035","nse_fo","IOC","IOC26JUN113PE","PE","4875"
"106037","nse_fo","DIXON","DIXON26MAY9100CE","CE","50"
"106039","nse_fo","DIXON","DIXON26MAY9300CE","CE","50"
"106047","nse_fo","IOC","IOC26JUN119PE","PE","4875"
"106079","nse_fo","IOC","IOC26JUN129CE","CE","4875"
"106086","nse_fo","IOC","IOC26JUN133PE","PE","4875"
"106109","nse_fo","IOC","IOC26JUN141CE","CE","4875"
"106113","nse_fo","IOC","IOC26JUN145CE","CE","4875"
"106127","nse_fo","IOC","IOC26JUN159CE","CE","4875"
"106130","nse_fo","IOC","IOC26JUN161PE","PE","4875"
"106140","nse_fo","IOC","IOC26JUN171PE","PE","4875"
"106145","nse_fo","IOC","IOC26JUN177CE","CE","4875"
"106176","nse_fo","HAVELLS","HAVELLS26MAY1060CE","CE","500"
"106184","nse_fo","HAVELLS","HAVELLS26MAY1140CE","CE","500"
"106185","nse_fo","HAVELLS","HAVELLS26MAY1140PE","PE","500"
"106186","nse_fo","HAVELLS","HAVELLS26MAY1160CE","CE","500"
"106191","nse_fo","HAVELLS","HAVELLS26MAY1200PE","PE","500"
"106197","nse_fo","HAVELLS","HAVELLS26MAY1260CE","CE","500"
"106205","nse_fo","DIXON","DIXON26MAY11300CE","CE","50"
"106215","nse_fo","DIXON","DIXON26MAY11300PE","PE","50"
"106219","nse_fo","DIXON","DIXON26MAY11700PE","PE","50"
"106229","nse_fo","DIXON","DIXON26MAY12700PE","PE","50"
"106241","nse_fo","IOC","IOC26JUN186CE","CE","4875"
"104714","nse_fo","INDUSINDBK","INDUSINDBK26JUN1180CE","CE","700"
"104717","nse_fo","INDUSINDBK","INDUSINDBK26JUN1220PE","PE","700"
"104720","nse_fo","INDUSINDBK","INDUSINDBK26JUL560CE","CE","700"
"104725","nse_fo","INDUSINDBK","INDUSINDBK26JUL640PE","PE","700"
"104729","nse_fo","INDUSINDBK","INDUSINDBK26JUL680PE","PE","700"
"104730","nse_fo","INDUSINDBK","INDUSINDBK26JUL700CE","CE","700"
"104755","nse_fo","DELHIVERY","DELHIVERY26MAY355CE","CE","2075"
"104756","nse_fo","DELHIVERY","DELHIVERY26MAY355PE","PE","2075"
"104772","nse_fo","INDUSINDBK","INDUSINDBK26JUL980CE","CE","700"
"104773","nse_fo","INDUSINDBK","INDUSINDBK26JUL980PE","PE","700"
"104790","nse_fo","INDUSINDBK","INDUSINDBK26JUL1160CE","CE","700"
"104791","nse_fo","INDUSINDBK","INDUSINDBK26JUL1160PE","PE","700"
"104834","nse_fo","INDUSTOWER","INDUSTOWER26JUN270PE","PE","1700"
"104850","nse_fo","INDUSTOWER","INDUSTOWER26JUN355PE","PE","1700"
"104851","nse_fo","INDUSTOWER","INDUSTOWER26JUN365CE","CE","1700"
"104853","nse_fo","INDUSTOWER","INDUSTOWER26JUN375CE","CE","1700"
"104854","nse_fo","INDUSTOWER","INDUSTOWER26JUN375PE","PE","1700"
"104864","nse_fo","INDUSTOWER","INDUSTOWER26JUN415PE","PE","1700"
"104897","nse_fo","INDUSTOWER","INDUSTOWER26JUN425PE","PE","1700"
"104920","nse_fo","INDUSTOWER","INDUSTOWER26JUN535PE","PE","1700"
"104947","nse_fo","INDUSTOWER","INDUSTOWER26JUL280PE","PE","1700"
"104949","nse_fo","DELHIVERY","DELHIVERY26MAY385CE","CE","2075"
"104959","nse_fo","DELHIVERY","DELHIVERY26MAY395CE","CE","2075"
"104962","nse_fo","DELHIVERY","DELHIVERY26MAY405PE","PE","2075"
"104979","nse_fo","DELHIVERY","DELHIVERY26MAY465CE","CE","2075"
"105018","nse_fo","DELHIVERY","DELHIVERY26MAY515PE","PE","2075"
"105030","nse_fo","DELHIVERY","DELHIVERY26MAY590PE","PE","2075"
"105061","nse_fo","INDUSTOWER","INDUSTOWER26JUL380PE","PE","1700"
